file_size  throughput
7029       37985.432
67897      276662.967
3472003    39301.987
3535586    42481.691
3311100    61424.908
416870079  488539.802
3159172    48025.627
2073867    47401.881
2068332    53522.944
3138865    46634.913
421643     301062.232
6294818    2089015.716
2045055    44409.237
3104547    41618.855
2016954    44969.813
707402     31408.991
2114549    53026.692
8794       5437.605
3314580    52296.266
62494423   1569424.269
3630411    49560.279
3613283    52760.686
3566767    44790.638
3497055    43307.724
698        6406.226
3537667    46532.480
3324100    33831.658
3456858    37970.698
3427435    40616.815
670445     1693128.441
3461326    41381.571
89505      57143.386
88569      58024.854
3406764    41114.544
17615005   715135.621
10762      71992.581
3428503    43400.802
3452272    39286.771
11440591   174940.733
93093      23751.463
90681      22773.274
3451388    42079.312
3516601    45251.158
118496635  543915.881
3592594    43619.336
3493440    298376.574
3612876    49717.190
3528941    38801.696
3536241    41132.852
32681      97449.048
6117733    178420.019
3514645    43381.073
1609794    34430.359
3529281    46119.696
3135967    241910.199
3440811    37029.286
38918717   585980.147
3519083    41166.229
2535703    289851.208
396362143  3355116.825
21689437   989141.626
3528761    39365.500
3456192    39951.255
188745     18802.071
3509137    42493.669
2734       481.523
17648969   3575073.717
3511073    41277.532
3563567    41754.517
3533972    42191.089
30927      171888.526
22012      1964.276
3640789    53165.731
3679192    55150.305
3486809    37433.713
3527317    37826.798
10606      889.260
3647338    50431.854
435250601  380250.519
28915      100588.127
3333901    44356.072
198050129  155389.254
3179629    41926.394
402678349  3261662.250
1847802    71057.861
1909762    85178.576
1903626    73488.152
1909557    74703.969
29380      5926.580
1888181    73709.005
228112     152535.604
71049      302669.267
67289      410920.486
4732373    581403.425
3556       3668.723
1907902    70871.852
4453441    445887.687
1883529    62593.514
1897998    63595.374
4828531    1791894.259
86323      19454.483
395734     242487.133
1194       6575.949
1831899    49577.730
215620     133993.909
217494     244007.967
1826540    49913.593
4454230    361192.173
413455     172615.306
1818883    53979.629
1815037    49646.800
1795889    48433.552
225550     169886.018
215430     249006.180
1851179    53046.545
3582       721.208
25487      222617.704
1870122    56360.343
1801702    51086.832
1811998    52928.245
172939     3858.858
1757349    45029.087
1814929    45685.616
110253     159166.869
1771782    40095.595
1434       9127.486
1797700    48284.431
1819562    47529.337
1827222    45658.530
215894     339956.556
19791      159526.523
19482      130605.733
1830933    55333.021
11134      5085.012
1365351    34455.201
440777     44034.448
209489     193737.824
1946       22702.548
1834821    54701.917
1873980    58578.487
6290       281.876
8058       72750.911
1800011    48150.830
24628856   145199.540
1897371    56708.305
19999      174891.726
3018       44083.251
110530     5705.381
9360       470.865
1874179    60534.559
1852305    52250.509
1835983    49044.487
1834078    53313.897
938        9221.131
32009      1756.565
6524       556.830
2310315    283269.731
2163048    241389.674
1860404    60288.550
1856671    60993.101
1889544    58313.693
3496       602.654
1875373    57694.559
229015     179227.732
7610       81187.406
707420     1199989.653
938        10965.230
1832091    45571.786
213748     178071.841
204401     218043.956
5138       339.962
1856213    51918.307
1807327    45573.582
1162       7241.325
1806655    46334.638
10692969   299911.581
5805270    2263357.464
938        11194.820
115737708  661659.607
206892     153830.983
206353     108569.221
1765746    41057.799
1668       283.588
1844       241.110
1760624    32064.883
1821047    45250.169
1709206    12338.585
1815093    40694.754
1839668    47976.550
1832555    44986.590
1826404    51197.349
443681     197887.272
415404     594840.127
1834589    56340.969
1861680    52007.008
211756     153705.699
208769     332604.723
1814629    48316.018
1189       7062.368
1857105    53760.860
1847417    50671.937
2825766    43437.556
3509248    47761.210
132210     28084.203
3579896    606523.870
59000350   594219.781
58057      348037.206
27519      177555.825
448        2418.985
3366971    38001.924
485        2874.093
3444739    45149.842
3513302    41519.660
14986      135152.685
2586035    947314.191
21119      150858.351
3533990    40403.679
3411404    41955.973
27695      188127.648
3577920    50069.247
3479507    43643.414
2178624    10357.765
3378833    50794.694
48734      26535.028
1396791    55255.865
1405759    46434.086
3559757    62375.195
3373125    44646.316
1453616    43636.606
3472433    56984.874
1434780    56621.184
1583464    181313.198
1609155    64747.608
1385144    64690.159
54211      9976.383
30767      112219.157
2527727    3787742.863
47482      13178.623
15865024   279482.790
1719499    187053.825
1554277    106224.620
1678397    97583.634
278552166  1900086.435
533        1123.644
1613648    81019.441
1575635    60357.134
1527704    47071.341
1555035    56708.499
1595791    57806.365
1505224    48684.304
1527851    49352.647
1568768    56136.602
1518492    51630.493
868455     55374.793
20207      146699.941
16618      142838.110
436917811  411788.100
1533491    54863.740
1546654    50931.577
1561172    49461.594
1511782    52338.023
115545     45250.729
565        3083.258
331        2271.505
586        3513.927
1585038    51397.840
26588718   941534.355
17279460   753534.630
18863      92971.389
14700404   4440740.774
1538282    51474.587
1508039    46939.654
1586359    59389.020
4055228    1518548.301
1433854    48425.370
1503805    50600.986
2805       18721.577
2805       15879.778
1445122    51635.772
1472653    55158.376
126203293  1939417.427
1584531    51499.148
2369017    3890544.128
27823      174252.329
1561270    53129.271
1482016    48238.413
1570160    57397.474
1535295    47128.974
1626295    59419.107
1853702    47507.117
1848849    48012.432
24191      173530.050
23882      163561.899
1789592    39204.194
1841361    48487.371
1846295    45392.382
1832778    44264.555
1834959    41919.649
1794058    41621.272
4202       22811.325
1895223    52686.952
1838339    47081.964
1852425    52018.151
24569      48285.863
1848796    46452.898
1892116    48074.875
18370      5236.347
1876276    51837.270
1909048    53324.285
1932719    56848.440
1936355    53001.369
36607      151237.191
1877533    50549.596
33844      198076.677
1856379    44811.951
1843434    41561.868
3733       24203.542
1854812    42166.048
1866200    47235.888
1830128    37285.497
2780759    1404613.413
1887670    56540.120
1842070    35028.674
1858438    46756.620
266916     12643.937
1863140    43308.661
1892310    47241.429
1924663    50017.553
1913326    52617.593
1879288    43558.915
1840906    35245.502
1828770    44396.835
1770757    30864.749
1670686    34475.323
1870343    40597.075
1829468    32504.867
1839698    41453.011
937874     1490524.541
1807248    40299.729
1885149    43641.718
1858024    43664.037
1818883    44703.546
1904434    46189.750
1919606    51073.055
1966520    62472.656
1803610    34974.782
1930441    57751.682
878088     502797.173
1919586    54987.046
1840301    45006.325
243052143  2871923.789
1883879    50247.774
1842850    46849.590
4757       18768.636
1848498    45981.271
1825407    38872.408
1058774    51392.210
1818716    37424.343
2860948    349047.662
511546     325083.919
3358832    147897.025
3590158    118144.587
1349       7269.778
3579488    106097.351
52298142   571487.179
7503       1125.574
3320191    62672.984
1492       7213.174
11685      45037.536
3278591    59843.449
125565     284298.060
29034      93518.503
216050672  3055985.964
938        380.196
3201916    49102.908
517        1550.902
1972       6810.268
437        1607.110
66447872   980981.022
15116152   2395656.925
3158455    41151.417
4179117    893739.173
3119801    42353.057
810        7111.150
408800     1007636.457
3161400    45407.508
1950       465.944
341        1761.144
3039329    35799.848
31978      77408.235
1473452    29296.004
3385293    36181.813
3359007    35238.049
3072686    37416.684
5365       33476.197
3295319    32422.068
3252653    34138.305
3158177    30927.458
1753286    24290.723
3191195    32388.468
3206163    31539.514
3251426    33401.199
2992746    33479.940
1988357    40016.222
116643381  1581556.473
1889452    30824.249
1968085    40177.584
2891692    30476.277
2986812    36198.569
2073153    46411.931
12442      107502.935
429752081  588556.668
3707506    55585.243
3621964    55618.469
220282794  930489.453
3614608    47794.790
3638292    57784.449
3628800    50259.880
4202       24393.624
30485553   663923.020
33508658   207444.834
3524238    42001.861
3519605    44925.848
104577     73686.075
3476528    39907.974
1413       7940.092
3406507    39211.340
1158598    42839.180
86814      254400.932
3355299    42619.614
3358213    33969.103
3388804    36064.898
3375633    39168.363
1005878    78774.801
3410648    39712.410
3548979    44374.242
13482      92768.582
3532511    42711.874
517        1619.549
3552039    42644.598
3619878    46650.140
3727909    59424.425
13482      121745.726
3650752    52131.629
13557      75068.212
914994     10101.926
9541       51848.154
105491     113437.282
108819     346066.329
3789272    61187.579
3649475    51768.730
7029       33331.535
3748315    57710.220
3735157    63182.527
321111162  291748.862
2325       14328.204
3694340    58460.811
517        1468.226
906588     113943.484
3692171    54277.607
11317      70179.301
3649057    46860.106
360459     101266.218
3643548    50546.917
3665259    54104.159
3689282    54617.842
33991718   244250.852
3633623    48733.828
3735931    55500.326
1237       6460.892
3714956    52909.882
3667898    54954.931
52836      279893.575
2698       8125.123
1861       10061.982
938        10180.920
3654613    50632.571
2250       36955.750
1877       11805.458
3655782    50639.149
3696847    50231.103
11269      67313.579
3735902    54845.098
1882       20778.246
110887     368542.123
517        1442.274
26889816   287170.355
3653184    47336.866
17962      104352.196
3556785    50860.485
7976623    442640.939
3564438    55476.114
1463049    52141.724
1442071    52850.408
3583096    56495.492
18058      88562.967
48777836   200648.930
1435287    47232.898
1410397    54930.447
3483654    48452.090
3550908    53825.675
300383     42479.409
741        2031.974
1478838    60396.711
21122178   3303313.036
3342112    12029.903
517        1127.372
99763      357217.540
21887      156348.836
7429       39940.243
63284      283699.675
3755830    59589.890
938        9804.165
272646     38128.810
3540       12901.933
3725968    59279.562
2794       10105.860
140423     17067.750
3833071    58738.812
664077     640767.636
3674371    54565.176
55244      101698.784
